,imprace,imprelig,dec_o,match,dec_u
1399,0.07562500072918972,-0.9452480375642165,0,0,1
1400,0.07562500072918972,-0.9452480375642165,1,0,0
1401,0.07562500072918972,-0.9452480375642165,1,1,1
1402,0.07562500072918972,-0.9452480375642165,1,1,1
1403,0.07562500072918972,-0.9452480375642165,1,1,1
1404,-0.9785942843517937,-0.9452480375642165,0,0,1
1405,-0.9785942843517937,-0.9452480375642165,1,1,1
1406,-0.9785942843517937,-0.9452480375642165,0,0,1
1407,-0.9785942843517937,-0.9452480375642165,0,0,1
1408,-0.9785942843517937,-0.9452480375642165,0,0,1
1409,-0.9785942843517937,-0.9452480375642165,0,0,1
1410,-0.9785942843517937,-0.9452480375642165,0,0,1
1411,-0.9785942843517937,-0.9452480375642165,0,0,1
1412,-0.9785942843517937,-0.9452480375642165,0,0,1
1413,-0.9785942843517937,-0.9452480375642165,0,0,1
1414,-0.9785942843517937,-0.9452480375642165,0,0,1
1415,-0.9785942843517937,-0.9452480375642165,0,0,1
1416,-0.9785942843517937,-0.9452480375642165,0,0,1
1417,-0.9785942843517937,-0.9452480375642165,0,0,1
1418,-0.9785942843517937,-0.9452480375642165,0,0,1
1419,-0.9785942843517937,-0.9452480375642165,0,0,1
1420,-0.9785942843517937,-0.9452480375642165,1,1,1
1421,-0.9785942843517937,-0.9452480375642165,0,0,1
1422,-0.9785942843517937,-0.9452480375642165,1,0,0
1423,-0.9785942843517937,-0.9452480375642165,1,1,1
1424,-0.9785942843517937,-0.9452480375642165,1,0,0
1425,-0.9785942843517937,-0.9452480375642165,0,0,1
1426,-0.9785942843517937,-0.9452480375642165,1,0,0
1427,-0.9785942843517937,-0.9452480375642165,1,1,1
1428,-0.9785942843517937,-0.9452480375642165,1,1,1
1429,-0.9785942843517937,-0.9452480375642165,1,1,1
1430,-0.9785942843517937,-0.9452480375642165,1,0,0
1431,-0.9785942843517937,-0.9452480375642165,1,0,0
1432,-0.9785942843517937,-0.9452480375642165,1,0,0
1433,-0.9785942843517937,-0.9452480375642165,1,1,1
1434,-0.9785942843517937,-0.9452480375642165,1,0,0
1435,-0.9785942843517937,-0.9452480375642165,1,1,1
1436,-0.9785942843517937,-0.9452480375642165,1,0,0
1437,-0.9785942843517937,-0.9452480375642165,1,1,1
1438,-0.9785942843517937,-0.9452480375642165,1,1,1
1439,-0.9785942843517937,-0.9452480375642165,1,0,0
1440,1.481250714170501,1.906560910448301,0,0,1
1441,1.481250714170501,1.906560910448301,0,0,1
1442,1.481250714170501,1.906560910448301,0,0,1
1443,1.481250714170501,1.906560910448301,0,0,1
1444,1.481250714170501,1.906560910448301,0,0,1
1445,1.481250714170501,1.906560910448301,0,0,1
1446,1.481250714170501,1.906560910448301,1,0,0
1447,1.481250714170501,1.906560910448301,0,0,1
1448,1.481250714170501,1.906560910448301,0,0,1
1449,1.481250714170501,1.906560910448301,0,0,1
1450,1.481250714170501,1.906560910448301,1,1,1
1451,1.481250714170501,1.906560910448301,0,0,1
1452,1.481250714170501,1.906560910448301,0,0,1
1453,1.481250714170501,1.906560910448301,1,0,0
1454,1.481250714170501,1.906560910448301,1,0,0
1455,1.481250714170501,1.906560910448301,0,0,1
1456,1.481250714170501,1.906560910448301,0,0,1
1457,1.481250714170501,1.906560910448301,1,1,1
1458,-0.2757814276311381,-0.5887719190626518,0,0,1
1459,-0.2757814276311381,-0.5887719190626518,0,0,1
1460,-0.2757814276311381,-0.5887719190626518,0,0,1
1461,-0.2757814276311381,-0.5887719190626518,0,0,1
1462,-0.2757814276311381,-0.5887719190626518,0,0,1
1463,-0.2757814276311381,-0.5887719190626518,0,0,1
1464,-0.2757814276311381,-0.5887719190626518,0,0,1
1465,-0.2757814276311381,-0.5887719190626518,0,0,1
1466,-0.2757814276311381,-0.5887719190626518,0,0,1
1467,-0.2757814276311381,-0.5887719190626518,0,0,1
1468,-0.2757814276311381,-0.5887719190626518,0,0,1
1469,-0.2757814276311381,-0.5887719190626518,0,0,1
1470,-0.2757814276311381,-0.5887719190626518,0,0,1
1471,-0.2757814276311381,-0.5887719190626518,0,0,1
1472,-0.2757814276311381,-0.5887719190626518,0,0,1
1473,-0.2757814276311381,-0.5887719190626518,0,0,1
1474,-0.2757814276311381,-0.5887719190626518,0,0,1
1475,-0.2757814276311381,-0.5887719190626518,0,0,1
1476,-0.6271878559914659,0.8371325549436068,0,0,1
1477,-0.6271878559914659,0.8371325549436068,1,0,0
1478,-0.6271878559914659,0.8371325549436068,0,0,1
1479,-0.6271878559914659,0.8371325549436068,0,0,1
1480,-0.6271878559914659,0.8371325549436068,1,1,1
1481,-0.6271878559914659,0.8371325549436068,0,0,1
1482,-0.6271878559914659,0.8371325549436068,0,0,1
1483,-0.6271878559914659,0.8371325549436068,0,0,1
1484,-0.6271878559914659,0.8371325549436068,0,0,1
1485,-0.6271878559914659,0.8371325549436068,0,0,1
1486,-0.6271878559914659,0.8371325549436068,0,0,1
1487,-0.6271878559914659,0.8371325549436068,0,0,1
1488,-0.6271878559914659,0.8371325549436068,0,0,1
1489,-0.6271878559914659,0.8371325549436068,0,0,1
1490,-0.6271878559914659,0.8371325549436068,0,0,1
1491,-0.6271878559914659,0.8371325549436068,0,0,1
1492,-0.6271878559914659,0.8371325549436068,0,0,1
1493,-0.6271878559914659,0.8371325549436068,0,0,1
1494,1.481250714170501,1.906560910448301,0,0,1
1495,1.481250714170501,1.906560910448301,1,0,0
1496,1.481250714170501,1.906560910448301,1,0,0
1497,1.481250714170501,1.906560910448301,0,0,1
1498,1.481250714170501,1.906560910448301,1,0,0
1499,1.481250714170501,1.906560910448301,0,0,1
1500,1.481250714170501,1.906560910448301,0,0,1
1501,1.481250714170501,1.906560910448301,0,0,1
1502,1.481250714170501,1.906560910448301,0,0,1
1503,1.481250714170501,1.906560910448301,0,0,1
1504,1.481250714170501,1.906560910448301,0,0,1
1505,1.481250714170501,1.906560910448301,0,0,1
1506,1.481250714170501,1.906560910448301,0,0,1
1507,1.481250714170501,1.906560910448301,0,0,1
1508,1.481250714170501,1.906560910448301,0,0,1
1509,1.481250714170501,1.906560910448301,1,1,1
1510,1.481250714170501,1.906560910448301,0,0,1
1511,1.481250714170501,1.906560910448301,1,0,0
1512,0.7784378574498453,1.5500847919467364,0,0,1
1513,0.7784378574498453,1.5500847919467364,0,0,1
1514,0.7784378574498453,1.5500847919467364,0,0,1
1515,0.7784378574498453,1.5500847919467364,1,1,1
1516,0.7784378574498453,1.5500847919467364,1,0,0
1517,0.7784378574498453,1.5500847919467364,1,1,1
1518,0.7784378574498453,1.5500847919467364,0,0,1
1519,0.7784378574498453,1.5500847919467364,0,0,1
1520,0.7784378574498453,1.5500847919467364,0,0,1
1521,0.7784378574498453,1.5500847919467364,1,0,0
1522,0.7784378574498453,1.5500847919467364,1,1,1
1523,0.7784378574498453,1.5500847919467364,0,0,1
1524,0.7784378574498453,1.5500847919467364,0,0,1
1525,0.7784378574498453,1.5500847919467364,1,1,1
1526,0.7784378574498453,1.5500847919467364,1,0,0
1527,0.7784378574498453,1.5500847919467364,1,0,0
1528,0.7784378574498453,1.5500847919467364,0,0,1
1529,0.7784378574498453,1.5500847919467364,1,1,1
1530,-0.9785942843517937,-0.9452480375642165,1,1,1
1531,-0.9785942843517937,-0.9452480375642165,1,1,1
1532,-0.9785942843517937,-0.9452480375642165,1,0,0
1533,-0.9785942843517937,-0.9452480375642165,1,0,0
1534,-0.9785942843517937,-0.9452480375642165,1,1,1
1535,-0.9785942843517937,-0.9452480375642165,0,0,1
1536,-0.9785942843517937,-0.9452480375642165,1,1,1
1537,-0.9785942843517937,-0.9452480375642165,0,0,1
1538,-0.9785942843517937,-0.9452480375642165,1,1,1
1539,-0.9785942843517937,-0.9452480375642165,0,0,1
1540,-0.9785942843517937,-0.9452480375642165,1,1,1
1541,-0.9785942843517937,-0.9452480375642165,0,0,1
1542,-0.9785942843517937,-0.9452480375642165,0,0,1
1543,-0.9785942843517937,-0.9452480375642165,0,0,1
1544,-0.9785942843517937,-0.9452480375642165,0,0,1
1545,-0.9785942843517937,-0.9452480375642165,1,1,1
1546,-0.9785942843517937,-0.9452480375642165,1,1,1
1547,-0.9785942843517937,-0.9452480375642165,0,0,1
1548,-0.9785942843517937,-0.23229580056108715,1,0,0
1549,-0.9785942843517937,-0.23229580056108715,0,0,1
1550,-0.9785942843517937,-0.23229580056108715,1,1,1
1551,-0.9785942843517937,-0.23229580056108715,0,0,1
1552,-0.9785942843517937,-0.23229580056108715,0,0,1
1553,-0.9785942843517937,-0.23229580056108715,0,0,1
1554,-0.9785942843517937,-0.23229580056108715,0,0,1
1555,-0.9785942843517937,-0.23229580056108715,0,0,1
1556,-0.9785942843517937,-0.23229580056108715,0,0,1
1557,-0.9785942843517937,-0.23229580056108715,0,0,1
1558,-0.9785942843517937,-0.23229580056108715,1,0,0
1559,-0.9785942843517937,-0.23229580056108715,0,0,1
1560,-0.9785942843517937,-0.23229580056108715,0,0,1
1561,-0.9785942843517937,-0.23229580056108715,0,0,1
1562,-0.9785942843517937,-0.23229580056108715,1,0,0
1563,-0.9785942843517937,-0.23229580056108715,1,1,1
1564,-0.9785942843517937,-0.23229580056108715,0,0,1
1565,-0.9785942843517937,-0.23229580056108715,0,0,1
1566,-0.9785942843517937,-0.9452480375642165,1,1,1
1567,-0.9785942843517937,-0.9452480375642165,1,1,1
1568,-0.9785942843517937,-0.9452480375642165,1,1,1
1569,-0.9785942843517937,-0.9452480375642165,1,1,1
1570,-0.9785942843517937,-0.9452480375642165,0,0,1
1571,-0.9785942843517937,-0.9452480375642165,0,0,1
1572,-0.9785942843517937,-0.9452480375642165,1,1,1
1573,-0.9785942843517937,-0.9452480375642165,1,1,1
1574,-0.9785942843517937,-0.9452480375642165,0,0,1
1575,-0.9785942843517937,-0.9452480375642165,1,1,1
1576,-0.9785942843517937,-0.9452480375642165,1,1,1
1577,-0.9785942843517937,-0.9452480375642165,1,1,1
1578,-0.9785942843517937,-0.9452480375642165,0,0,1
1579,-0.9785942843517937,-0.9452480375642165,0,0,1
1580,-0.9785942843517937,-0.9452480375642165,1,0,0
1581,-0.9785942843517937,-0.9452480375642165,1,1,1
1582,-0.9785942843517937,-0.9452480375642165,1,1,1
1583,-0.9785942843517937,-0.9452480375642165,0,0,1
1584,-0.9785942843517937,-0.9452480375642165,1,0,0
1585,-0.9785942843517937,-0.9452480375642165,1,0,0
1586,-0.9785942843517937,-0.9452480375642165,0,0,1
1587,-0.9785942843517937,-0.9452480375642165,1,1,1
1588,-0.9785942843517937,-0.9452480375642165,1,0,0
1589,-0.9785942843517937,-0.9452480375642165,1,1,1
1590,-0.9785942843517937,-0.9452480375642165,1,0,0
1591,-0.9785942843517937,-0.9452480375642165,0,0,1
1592,-0.9785942843517937,-0.9452480375642165,1,1,1
1593,-0.9785942843517937,-0.9452480375642165,0,0,1
1594,-0.9785942843517937,-0.9452480375642165,1,1,1
1595,-0.9785942843517937,-0.9452480375642165,0,0,1
1596,-0.9785942843517937,-0.9452480375642165,0,0,1
1597,-0.9785942843517937,-0.9452480375642165,0,0,1
1598,-0.9785942843517937,-0.9452480375642165,1,0,0
1599,-0.9785942843517937,-0.9452480375642165,0,0,1
1600,-0.9785942843517937,-0.9452480375642165,1,0,0
1601,-0.9785942843517937,-0.9452480375642165,0,0,1
1602,-0.9785942843517937,-0.9452480375642165,1,1,1
1603,-0.9785942843517937,-0.9452480375642165,0,0,1
1604,-0.9785942843517937,-0.9452480375642165,1,1,1
1605,-0.9785942843517937,-0.9452480375642165,0,0,1
1606,-0.9785942843517937,-0.9452480375642165,1,1,1
1607,-0.9785942843517937,-0.9452480375642165,0,0,1
1608,-0.9785942843517937,-0.9452480375642165,1,1,1
1609,-0.9785942843517937,-0.9452480375642165,0,0,1
1610,-0.9785942843517937,-0.9452480375642165,0,0,1
1611,-0.9785942843517937,-0.9452480375642165,0,0,1
1612,-0.9785942843517937,-0.9452480375642165,1,1,1
1613,-0.9785942843517937,-0.9452480375642165,0,0,1
1614,-0.9785942843517937,-0.9452480375642165,0,0,1
1615,-0.9785942843517937,-0.9452480375642165,0,0,1
1616,-0.9785942843517937,-0.9452480375642165,1,1,1
1617,-0.9785942843517937,-0.9452480375642165,1,1,1
1618,-0.9785942843517937,-0.9452480375642165,1,1,1
1619,-0.9785942843517937,-0.9452480375642165,0,0,1
1620,0.07562500072918972,0.8371325549436068,1,1,1
1621,0.07562500072918972,0.8371325549436068,1,0,0
1622,0.07562500072918972,0.8371325549436068,0,0,1
1623,0.07562500072918972,0.8371325549436068,0,0,1
1624,0.07562500072918972,0.8371325549436068,0,0,1
1625,0.07562500072918972,0.8371325549436068,0,0,1
1626,0.07562500072918972,0.8371325549436068,0,0,1
1627,0.07562500072918972,0.8371325549436068,0,0,1
1628,0.07562500072918972,0.8371325549436068,0,0,1
1629,0.07562500072918972,0.8371325549436068,0,0,1
1630,0.07562500072918972,0.8371325549436068,1,1,1
1631,0.07562500072918972,0.8371325549436068,0,0,1
1632,0.07562500072918972,0.8371325549436068,0,0,1
1633,0.07562500072918972,0.8371325549436068,0,0,1
1634,0.07562500072918972,0.8371325549436068,0,0,1
1635,0.07562500072918972,0.8371325549436068,1,1,1
1636,0.07562500072918972,0.8371325549436068,1,1,1
1637,0.07562500072918972,0.8371325549436068,0,0,1
1638,1.1298442858101732,-0.9452480375642165,1,0,0
1639,1.1298442858101732,-0.9452480375642165,0,0,1
1640,1.1298442858101732,-0.9452480375642165,0,0,1
1641,1.1298442858101732,-0.9452480375642165,0,0,1
1642,1.1298442858101732,-0.9452480375642165,0,0,1
1643,1.1298442858101732,-0.9452480375642165,0,0,1
1644,1.1298442858101732,-0.9452480375642165,0,0,1
1645,1.1298442858101732,-0.9452480375642165,0,0,1
1646,1.1298442858101732,-0.9452480375642165,0,0,1
1647,1.1298442858101732,-0.9452480375642165,0,0,1
1648,1.1298442858101732,-0.9452480375642165,0,0,1
1649,1.1298442858101732,-0.9452480375642165,0,0,1
1650,1.1298442858101732,-0.9452480375642165,0,0,1
1651,1.1298442858101732,-0.9452480375642165,0,0,1
1652,1.1298442858101732,-0.9452480375642165,0,0,1
1653,1.1298442858101732,-0.9452480375642165,0,0,1
1654,1.1298442858101732,-0.9452480375642165,0,0,1
1655,1.1298442858101732,-0.9452480375642165,1,0,0
1656,-0.9785942843517937,-0.9452480375642165,1,1,1
1657,-0.9785942843517937,-0.9452480375642165,1,0,0
1658,-0.9785942843517937,-0.9452480375642165,1,0,0
1659,-0.9785942843517937,-0.9452480375642165,1,1,1
1660,-0.9785942843517937,-0.9452480375642165,1,1,1
1661,-0.9785942843517937,-0.9452480375642165,1,1,1
1662,-0.9785942843517937,-0.9452480375642165,1,1,1
1663,-0.9785942843517937,-0.9452480375642165,1,1,1
1664,-0.9785942843517937,-0.9452480375642165,0,0,1
1665,-0.9785942843517937,-0.9452480375642165,0,0,1
1666,-0.2757814276311381,1.5500847919467364,0,0,1
1667,-0.2757814276311381,1.5500847919467364,0,0,1
1668,-0.2757814276311381,1.5500847919467364,1,0,0
1669,-0.2757814276311381,1.5500847919467364,1,1,1
1670,-0.2757814276311381,1.5500847919467364,1,1,1
1671,-0.2757814276311381,1.5500847919467364,0,0,1
1672,-0.2757814276311381,1.5500847919467364,1,1,1
1673,-0.2757814276311381,1.5500847919467364,0,0,1
1674,-0.2757814276311381,1.5500847919467364,0,0,1
1675,-0.2757814276311381,1.5500847919467364,0,0,1
1676,-0.6271878559914659,0.12418031794047753,0,0,1
1677,-0.6271878559914659,0.12418031794047753,0,0,1
1678,-0.6271878559914659,0.12418031794047753,1,0,0
1679,-0.6271878559914659,0.12418031794047753,0,0,1
1680,-0.6271878559914659,0.12418031794047753,0,0,1
1681,-0.6271878559914659,0.12418031794047753,0,0,1
1682,-0.6271878559914659,0.12418031794047753,1,1,1
1683,-0.6271878559914659,0.12418031794047753,0,0,1
1684,-0.6271878559914659,0.12418031794047753,0,0,1
1685,-0.6271878559914659,0.12418031794047753,0,0,1
1686,2.1840635708911567,1.1936086734451716,0,0,1
1687,2.1840635708911567,1.1936086734451716,0,0,1
1688,2.1840635708911567,1.1936086734451716,1,0,0
1689,2.1840635708911567,1.1936086734451716,1,1,1
1690,2.1840635708911567,1.1936086734451716,0,0,1
1691,2.1840635708911567,1.1936086734451716,1,1,1
1692,2.1840635708911567,1.1936086734451716,1,1,1
1693,2.1840635708911567,1.1936086734451716,1,0,0
1694,2.1840635708911567,1.1936086734451716,0,0,1
1695,2.1840635708911567,1.1936086734451716,0,0,1
1696,0.07562500072918972,-0.9452480375642165,1,1,1
1697,0.07562500072918972,-0.9452480375642165,0,0,1
1698,0.07562500072918972,-0.9452480375642165,1,0,0
1699,0.07562500072918972,-0.9452480375642165,1,1,1
1700,0.07562500072918972,-0.9452480375642165,0,0,1
1701,0.07562500072918972,-0.9452480375642165,1,1,1
1702,0.07562500072918972,-0.9452480375642165,1,0,0
1703,0.07562500072918972,-0.9452480375642165,1,1,1
1704,0.07562500072918972,-0.9452480375642165,0,0,1
1705,0.07562500072918972,-0.9452480375642165,0,0,1
1706,1.481250714170501,2.263037028949866,0,0,1
1707,1.481250714170501,2.263037028949866,0,0,1
1708,1.481250714170501,2.263037028949866,1,0,0
1709,1.481250714170501,2.263037028949866,1,1,1
1710,1.481250714170501,2.263037028949866,0,0,1
1711,1.481250714170501,2.263037028949866,1,0,0
1712,1.481250714170501,2.263037028949866,1,0,0
1713,1.481250714170501,2.263037028949866,1,0,0
1714,1.481250714170501,2.263037028949866,0,0,1
1715,1.481250714170501,2.263037028949866,0,0,1
1716,0.4270314290895175,-0.5887719190626518,1,0,0
1717,0.4270314290895175,-0.5887719190626518,0,0,1
1718,0.4270314290895175,-0.5887719190626518,1,0,0
1719,0.4270314290895175,-0.5887719190626518,1,1,1
1720,0.4270314290895175,-0.5887719190626518,1,0,0
1721,0.4270314290895175,-0.5887719190626518,1,1,1
1722,0.4270314290895175,-0.5887719190626518,1,1,1
1723,0.4270314290895175,-0.5887719190626518,1,1,1
1724,0.4270314290895175,-0.5887719190626518,1,1,1
1725,0.4270314290895175,-0.5887719190626518,0,0,1
1726,-0.9785942843517937,0.12418031794047753,1,1,1
1727,-0.9785942843517937,0.12418031794047753,0,0,1
1728,-0.9785942843517937,0.12418031794047753,0,0,1
1729,-0.9785942843517937,0.12418031794047753,1,1,1
1730,-0.9785942843517937,0.12418031794047753,1,0,0
1731,-0.9785942843517937,0.12418031794047753,1,0,0
1732,-0.9785942843517937,0.12418031794047753,1,1,1
1733,-0.9785942843517937,0.12418031794047753,1,0,0
1734,-0.9785942843517937,0.12418031794047753,1,1,1
1735,-0.9785942843517937,0.12418031794047753,0,0,1
1736,1.481250714170501,-0.9452480375642165,0,0,1
1737,1.481250714170501,-0.9452480375642165,0,0,1
1738,1.481250714170501,-0.9452480375642165,1,0,0
1739,1.481250714170501,-0.9452480375642165,0,0,1
1740,1.481250714170501,-0.9452480375642165,0,0,1
1741,1.481250714170501,-0.9452480375642165,0,0,1
1742,1.481250714170501,-0.9452480375642165,0,0,1
1743,1.481250714170501,-0.9452480375642165,1,0,0
1744,1.481250714170501,-0.9452480375642165,0,0,1
1745,1.481250714170501,-0.9452480375642165,0,0,1
1746,-0.9785942843517937,-0.9452480375642165,1,1,1
1747,-0.9785942843517937,-0.9452480375642165,1,0,0
1748,-0.9785942843517937,-0.9452480375642165,1,0,0
1749,-0.9785942843517937,-0.9452480375642165,0,0,1
1750,-0.9785942843517937,-0.9452480375642165,1,1,1
1751,-0.9785942843517937,-0.9452480375642165,1,0,0
1752,-0.9785942843517937,-0.9452480375642165,0,0,1
1753,-0.9785942843517937,-0.9452480375642165,1,1,1
1754,-0.9785942843517937,-0.9452480375642165,1,0,0
1755,-0.9785942843517937,-0.9452480375642165,0,0,1
1756,-0.2757814276311381,0.4806564364420422,0,0,1
1757,-0.2757814276311381,0.4806564364420422,0,0,1
1758,-0.2757814276311381,0.4806564364420422,1,0,0
1759,-0.2757814276311381,0.4806564364420422,0,0,1
1760,-0.2757814276311381,0.4806564364420422,1,0,0
1761,-0.2757814276311381,0.4806564364420422,0,0,1
1762,-0.2757814276311381,0.4806564364420422,1,0,0
1763,-0.2757814276311381,0.4806564364420422,0,0,1
1764,-0.2757814276311381,0.4806564364420422,1,0,0
1765,-0.2757814276311381,0.4806564364420422,0,0,1
1766,-0.9785942843517937,-0.9452480375642165,0,0,1
1767,-0.9785942843517937,-0.9452480375642165,0,0,1
1768,-0.9785942843517937,-0.9452480375642165,0,0,1
1769,-0.9785942843517937,-0.9452480375642165,0,0,1
1770,-0.9785942843517937,-0.9452480375642165,0,0,1
1771,-0.9785942843517937,-0.9452480375642165,0,0,1
1772,-0.9785942843517937,-0.9452480375642165,0,0,1
1773,-0.9785942843517937,-0.9452480375642165,0,0,1
1774,-0.9785942843517937,-0.9452480375642165,0,0,1
1775,-0.9785942843517937,-0.9452480375642165,0,0,1
1776,-0.2757814276311381,-0.9452480375642165,1,1,1
1777,-0.2757814276311381,-0.9452480375642165,1,1,1
1778,-0.2757814276311381,-0.9452480375642165,0,0,1
1779,-0.2757814276311381,-0.9452480375642165,1,1,1
1780,-0.2757814276311381,-0.9452480375642165,1,1,1
1781,-0.2757814276311381,-0.9452480375642165,1,1,1
1782,-0.2757814276311381,-0.9452480375642165,1,1,1
1783,-0.2757814276311381,-0.9452480375642165,1,1,1
1784,-0.2757814276311381,-0.9452480375642165,1,0,0
1785,-0.2757814276311381,-0.9452480375642165,0,0,1
1786,1.1298442858101732,0.4806564364420422,1,1,1
1787,1.1298442858101732,0.4806564364420422,1,1,1
1788,1.1298442858101732,0.4806564364420422,0,0,1
1789,1.1298442858101732,0.4806564364420422,0,0,1
1790,1.1298442858101732,0.4806564364420422,0,0,1
1791,1.1298442858101732,0.4806564364420422,0,0,1
1792,1.1298442858101732,0.4806564364420422,0,0,1
1793,1.1298442858101732,0.4806564364420422,0,0,1
1794,1.1298442858101732,0.4806564364420422,1,0,0
1795,1.1298442858101732,0.4806564364420422,0,0,1
1796,-0.9785942843517937,-0.9452480375642165,1,1,1
1797,-0.9785942843517937,-0.9452480375642165,1,0,0
1798,-0.9785942843517937,-0.9452480375642165,0,0,1
1799,-0.9785942843517937,-0.9452480375642165,1,1,1
1800,-0.9785942843517937,-0.9452480375642165,1,1,1
1801,-0.9785942843517937,-0.9452480375642165,0,0,1
1802,-0.9785942843517937,-0.9452480375642165,1,1,1
1803,-0.9785942843517937,-0.9452480375642165,0,0,1
1804,-0.9785942843517937,-0.9452480375642165,0,0,1
1805,-0.9785942843517937,-0.9452480375642165,0,0,1
1806,-0.2757814276311381,-0.9452480375642165,1,1,1
1807,-0.2757814276311381,-0.9452480375642165,1,1,1
1808,-0.2757814276311381,-0.9452480375642165,1,1,1
1809,-0.2757814276311381,-0.9452480375642165,1,1,1
1810,-0.2757814276311381,-0.9452480375642165,0,0,1
1811,-0.2757814276311381,-0.9452480375642165,0,0,1
1812,-0.2757814276311381,-0.9452480375642165,1,1,1
1813,-0.2757814276311381,-0.9452480375642165,1,1,1
1814,-0.2757814276311381,-0.9452480375642165,1,0,0
1815,-0.2757814276311381,-0.9452480375642165,0,0,1
1816,-0.9785942843517937,-0.9452480375642165,1,1,1
1817,-0.9785942843517937,-0.9452480375642165,0,0,1
1818,-0.9785942843517937,-0.9452480375642165,0,0,1
1819,-0.9785942843517937,-0.9452480375642165,0,0,1
1820,-0.9785942843517937,-0.9452480375642165,1,1,1
1821,-0.9785942843517937,-0.9452480375642165,0,0,1
1822,-0.9785942843517937,-0.9452480375642165,1,1,1
1823,-0.9785942843517937,-0.9452480375642165,0,0,1
1824,-0.9785942843517937,-0.9452480375642165,0,0,1
1825,-0.9785942843517937,-0.9452480375642165,0,0,1
1826,0.07562500072918972,-0.9452480375642165,1,0,0
1827,0.07562500072918972,-0.9452480375642165,1,0,0
1828,0.07562500072918972,-0.9452480375642165,1,0,0
1829,0.07562500072918972,-0.9452480375642165,0,0,1
1830,0.07562500072918972,-0.9452480375642165,1,0,0
1831,0.07562500072918972,-0.9452480375642165,0,0,1
1832,0.07562500072918972,-0.9452480375642165,1,1,1
1833,0.07562500072918972,-0.9452480375642165,1,1,1
1834,0.07562500072918972,-0.9452480375642165,1,0,0
1835,0.07562500072918972,-0.9452480375642165,0,0,1
1836,0.07562500072918972,-0.9452480375642165,0,0,1
1837,0.07562500072918972,-0.9452480375642165,0,0,1
1838,0.07562500072918972,-0.9452480375642165,0,0,1
1839,0.07562500072918972,-0.9452480375642165,0,0,1
1840,0.07562500072918972,-0.9452480375642165,0,0,1
1841,0.07562500072918972,-0.9452480375642165,0,0,1
1842,0.07562500072918972,-0.9452480375642165,0,0,1
1843,0.07562500072918972,-0.9452480375642165,0,0,1
1844,0.07562500072918972,-0.9452480375642165,1,0,0
1845,0.07562500072918972,-0.9452480375642165,0,0,1
1846,2.1840635708911567,-0.9452480375642165,1,0,0
1847,2.1840635708911567,-0.9452480375642165,1,0,0
1848,2.1840635708911567,-0.9452480375642165,1,0,0
1849,2.1840635708911567,-0.9452480375642165,1,1,1
1850,2.1840635708911567,-0.9452480375642165,1,0,0
1851,1.481250714170501,0.8371325549436068,0,0,1
1852,1.481250714170501,0.8371325549436068,0,0,1
1853,1.481250714170501,0.8371325549436068,1,0,0
1854,1.481250714170501,0.8371325549436068,0,0,1
1855,1.481250714170501,0.8371325549436068,1,0,0
1856,1.481250714170501,2.263037028949866,1,1,1
1857,1.481250714170501,2.263037028949866,0,0,1
1858,1.481250714170501,2.263037028949866,1,0,0
1859,1.481250714170501,2.263037028949866,0,0,1
1860,1.481250714170501,2.263037028949866,1,0,0
1861,1.8326571425308287,0.8371325549436068,1,0,0
1862,1.8326571425308287,0.8371325549436068,0,0,1
1863,1.8326571425308287,0.8371325549436068,0,0,1
1864,1.8326571425308287,0.8371325549436068,1,1,1
1865,1.8326571425308287,0.8371325549436068,1,1,1
1866,,,1,0,0
1867,,,1,1,1
1868,,,1,0,0
1869,,,0,0,1
1870,,,0,0,1
1871,-0.9785942843517937,-0.9452480375642165,0,0,1
1872,-0.9785942843517937,-0.9452480375642165,0,0,1
1873,-0.9785942843517937,-0.9452480375642165,1,1,1
1874,-0.9785942843517937,-0.9452480375642165,0,0,1
1875,-0.9785942843517937,-0.9452480375642165,0,0,1
1876,1.8326571425308287,0.8371325549436068,0,0,1
1877,1.8326571425308287,0.8371325549436068,0,0,1
1878,1.8326571425308287,0.8371325549436068,1,0,0
1879,1.8326571425308287,0.8371325549436068,1,0,0
1880,1.8326571425308287,0.8371325549436068,1,1,1
1881,0.7784378574498453,-0.9452480375642165,0,0,1
1882,0.7784378574498453,-0.9452480375642165,0,0,1
1883,0.7784378574498453,-0.9452480375642165,0,0,1
1884,0.7784378574498453,-0.9452480375642165,1,0,0
1885,0.7784378574498453,-0.9452480375642165,0,0,1
1886,0.4270314290895175,0.4806564364420422,1,1,1
1887,0.4270314290895175,0.4806564364420422,0,0,1
1888,0.4270314290895175,0.4806564364420422,1,0,0
1889,0.4270314290895175,0.4806564364420422,1,1,1
1890,0.4270314290895175,0.4806564364420422,0,0,1
1891,0.07562500072918972,0.12418031794047753,0,0,1
1892,0.07562500072918972,0.12418031794047753,0,0,1
1893,0.07562500072918972,0.12418031794047753,0,0,1
1894,0.07562500072918972,0.12418031794047753,1,1,1
1895,0.07562500072918972,0.12418031794047753,0,0,1
1896,-0.9785942843517937,0.12418031794047753,1,0,0
1897,-0.9785942843517937,0.12418031794047753,1,1,1
1898,-0.9785942843517937,0.12418031794047753,0,0,1
1899,-0.9785942843517937,0.12418031794047753,0,0,1
1900,-0.9785942843517937,0.12418031794047753,0,0,1
1901,-0.9785942843517937,0.12418031794047753,0,0,1
