,iid,pid,gender,age,imprace,match,dec_u,std_from
2006,148,172.0,0,0.1797350020506365,1.1298442858101732,0,0,-1.1119471266999192
2007,148,173.0,0,0.1797350020506365,1.1298442858101732,0,1,-1.1119471266999192
2008,149,158.0,0,0.4601012962098494,-0.2757814276311381,0,0,0.028616186247499086
2009,149,159.0,0,0.4601012962098494,-0.2757814276311381,0,0,0.028616186247499086
2010,149,160.0,0,0.4601012962098494,-0.2757814276311381,1,1,0.028616186247499086
2011,149,161.0,0,0.4601012962098494,-0.2757814276311381,0,1,0.028616186247499086
2012,149,162.0,0,0.4601012962098494,-0.2757814276311381,0,0,0.028616186247499086
2013,149,163.0,0,0.4601012962098494,-0.2757814276311381,0,0,0.028616186247499086
2014,149,164.0,0,0.4601012962098494,-0.2757814276311381,0,1,0.028616186247499086
2015,149,165.0,0,0.4601012962098494,-0.2757814276311381,0,0,0.028616186247499086
2016,149,166.0,0,0.4601012962098494,-0.2757814276311381,1,1,0.028616186247499086
2017,149,167.0,0,0.4601012962098494,-0.2757814276311381,0,0,0.028616186247499086
2018,149,168.0,0,0.4601012962098494,-0.2757814276311381,0,1,0.028616186247499086
2019,149,169.0,0,0.4601012962098494,-0.2757814276311381,0,1,0.028616186247499086
2020,149,170.0,0,0.4601012962098494,-0.2757814276311381,0,0,0.028616186247499086
2021,149,171.0,0,0.4601012962098494,-0.2757814276311381,1,1,0.028616186247499086
2022,149,172.0,0,0.4601012962098494,-0.2757814276311381,1,1,0.028616186247499086
2023,149,173.0,0,0.4601012962098494,-0.2757814276311381,1,1,0.028616186247499086
2024,150,158.0,0,1.3012001786874878,-0.2757814276311381,0,0,0.09990139330671273
2025,150,159.0,0,1.3012001786874878,-0.2757814276311381,0,0,0.09990139330671273
2026,150,160.0,0,1.3012001786874878,-0.2757814276311381,0,0,0.09990139330671273
2027,150,161.0,0,1.3012001786874878,-0.2757814276311381,0,1,0.09990139330671273
2028,150,162.0,0,1.3012001786874878,-0.2757814276311381,0,1,0.09990139330671273
2029,150,163.0,0,1.3012001786874878,-0.2757814276311381,0,0,0.09990139330671273
2030,150,164.0,0,1.3012001786874878,-0.2757814276311381,0,0,0.09990139330671273
2031,150,165.0,0,1.3012001786874878,-0.2757814276311381,1,1,0.09990139330671273
2032,150,166.0,0,1.3012001786874878,-0.2757814276311381,0,1,0.09990139330671273
2033,150,167.0,0,1.3012001786874878,-0.2757814276311381,1,1,0.09990139330671273
2034,150,168.0,0,1.3012001786874878,-0.2757814276311381,0,0,0.09990139330671273
2035,150,169.0,0,1.3012001786874878,-0.2757814276311381,0,1,0.09990139330671273
2036,150,170.0,0,1.3012001786874878,-0.2757814276311381,0,0,0.09990139330671273
2037,150,171.0,0,1.3012001786874878,-0.2757814276311381,0,0,0.09990139330671273
2038,150,172.0,0,1.3012001786874878,-0.2757814276311381,0,1,0.09990139330671273
2039,150,173.0,0,1.3012001786874878,-0.2757814276311381,0,0,0.09990139330671273
2040,151,158.0,0,0.4601012962098494,-0.9785942843517936,0,0,1.8962886111988964
2041,151,159.0,0,0.4601012962098494,-0.9785942843517936,0,0,1.8962886111988964
2042,151,160.0,0,0.4601012962098494,-0.9785942843517936,0,0,1.8962886111988964
2043,151,161.0,0,0.4601012962098494,-0.9785942843517936,0,0,1.8962886111988964
2044,151,162.0,0,0.4601012962098494,-0.9785942843517936,1,1,1.8962886111988964
2045,151,163.0,0,0.4601012962098494,-0.9785942843517936,0,0,1.8962886111988964
2046,151,164.0,0,0.4601012962098494,-0.9785942843517936,0,0,1.8962886111988964
2047,151,165.0,0,0.4601012962098494,-0.9785942843517936,0,1,1.8962886111988964
2048,151,166.0,0,0.4601012962098494,-0.9785942843517936,0,1,1.8962886111988964
2049,151,167.0,0,0.4601012962098494,-0.9785942843517936,0,0,1.8962886111988964
2050,151,168.0,0,0.4601012962098494,-0.9785942843517936,0,0,1.8962886111988964
2051,151,169.0,0,0.4601012962098494,-0.9785942843517936,0,0,1.8962886111988964
2052,151,170.0,0,0.4601012962098494,-0.9785942843517936,0,0,1.8962886111988964
2053,151,171.0,0,0.4601012962098494,-0.9785942843517936,0,0,1.8962886111988964
2054,151,172.0,0,0.4601012962098494,-0.9785942843517936,0,0,1.8962886111988964
2055,151,173.0,0,0.4601012962098494,-0.9785942843517936,1,1,1.8962886111988964
2056,152,158.0,0,0.1797350020506365,-0.6271878559914659,0,0,-1.069176002464391
2057,152,159.0,0,0.1797350020506365,-0.6271878559914659,0,1,-1.069176002464391
2058,152,160.0,0,0.1797350020506365,-0.6271878559914659,0,1,-1.069176002464391
2059,152,161.0,0,0.1797350020506365,-0.6271878559914659,0,1,-1.069176002464391
2060,152,162.0,0,0.1797350020506365,-0.6271878559914659,0,1,-1.069176002464391
2061,152,163.0,0,0.1797350020506365,-0.6271878559914659,0,1,-1.069176002464391
2062,152,164.0,0,0.1797350020506365,-0.6271878559914659,1,1,-1.069176002464391
2063,152,165.0,0,0.1797350020506365,-0.6271878559914659,1,1,-1.069176002464391
2064,152,166.0,0,0.1797350020506365,-0.6271878559914659,0,1,-1.069176002464391
2065,152,167.0,0,0.1797350020506365,-0.6271878559914659,1,1,-1.069176002464391
2066,152,168.0,0,0.1797350020506365,-0.6271878559914659,0,0,-1.069176002464391
2067,152,169.0,0,0.1797350020506365,-0.6271878559914659,0,1,-1.069176002464391
2068,152,170.0,0,0.1797350020506365,-0.6271878559914659,0,1,-1.069176002464391
2069,152,171.0,0,0.1797350020506365,-0.6271878559914659,0,0,-1.069176002464391
2070,152,172.0,0,0.1797350020506365,-0.6271878559914659,0,0,-1.069176002464391
2071,152,173.0,0,0.1797350020506365,-0.6271878559914659,0,1,-1.069176002464391
2072,153,158.0,0,0.4601012962098494,-0.9785942843517936,0,0,-1.069176002464391
2073,153,159.0,0,0.4601012962098494,-0.9785942843517936,1,1,-1.069176002464391
2074,153,160.0,0,0.4601012962098494,-0.9785942843517936,0,1,-1.069176002464391
2075,153,161.0,0,0.4601012962098494,-0.9785942843517936,0,1,-1.069176002464391
2076,153,162.0,0,0.4601012962098494,-0.9785942843517936,0,1,-1.069176002464391
2077,153,163.0,0,0.4601012962098494,-0.9785942843517936,1,1,-1.069176002464391
2078,153,164.0,0,0.4601012962098494,-0.9785942843517936,0,1,-1.069176002464391
2079,153,165.0,0,0.4601012962098494,-0.9785942843517936,0,1,-1.069176002464391
2080,153,166.0,0,0.4601012962098494,-0.9785942843517936,0,1,-1.069176002464391
2081,153,167.0,0,0.4601012962098494,-0.9785942843517936,0,1,-1.069176002464391
2082,153,168.0,0,0.4601012962098494,-0.9785942843517936,0,1,-1.069176002464391
2083,153,169.0,0,0.4601012962098494,-0.9785942843517936,0,1,-1.069176002464391
2084,153,170.0,0,0.4601012962098494,-0.9785942843517936,0,0,-1.069176002464391
2085,153,171.0,0,0.4601012962098494,-0.9785942843517936,1,1,-1.069176002464391
2086,153,172.0,0,0.4601012962098494,-0.9785942843517936,0,1,-1.069176002464391
2087,153,173.0,0,0.4601012962098494,-0.9785942843517936,0,1,-1.069176002464391
2088,154,158.0,0,0.1797350020506365,1.481250714170501,0,0,0.09990139330671273
2089,154,159.0,0,0.1797350020506365,1.481250714170501,0,0,0.09990139330671273
2090,154,160.0,0,0.1797350020506365,1.481250714170501,0,0,0.09990139330671273
2091,154,161.0,0,0.1797350020506365,1.481250714170501,1,1,0.09990139330671273
2092,154,162.0,0,0.1797350020506365,1.481250714170501,0,1,0.09990139330671273
2093,154,163.0,0,0.1797350020506365,1.481250714170501,1,1,0.09990139330671273
2094,154,164.0,0,0.1797350020506365,1.481250714170501,0,1,0.09990139330671273
2095,154,165.0,0,0.1797350020506365,1.481250714170501,0,1,0.09990139330671273
2096,154,166.0,0,0.1797350020506365,1.481250714170501,1,1,0.09990139330671273
2097,154,167.0,0,0.1797350020506365,1.481250714170501,0,0,0.09990139330671273
2098,154,168.0,0,0.1797350020506365,1.481250714170501,0,0,0.09990139330671273
2099,154,169.0,0,0.1797350020506365,1.481250714170501,1,1,0.09990139330671273
2100,154,170.0,0,0.1797350020506365,1.481250714170501,0,0,0.09990139330671273
2101,154,171.0,0,0.1797350020506365,1.481250714170501,1,1,0.09990139330671273
2102,154,172.0,0,0.1797350020506365,1.481250714170501,1,1,0.09990139330671273
2103,154,173.0,0,0.1797350020506365,1.481250714170501,1,1,0.09990139330671273
2104,155,158.0,0,0.1797350020506365,0.4270314290895175,0,0,0.5561267184856801
2105,155,159.0,0,0.1797350020506365,0.4270314290895175,0,0,0.5561267184856801
2106,155,160.0,0,0.1797350020506365,0.4270314290895175,0,1,0.5561267184856801
2107,155,161.0,0,0.1797350020506365,0.4270314290895175,1,1,0.5561267184856801
2108,155,162.0,0,0.1797350020506365,0.4270314290895175,0,1,0.5561267184856801
2109,155,163.0,0,0.1797350020506365,0.4270314290895175,0,1,0.5561267184856801
2110,155,164.0,0,0.1797350020506365,0.4270314290895175,0,1,0.5561267184856801
2111,155,165.0,0,0.1797350020506365,0.4270314290895175,0,1,0.5561267184856801
2112,155,166.0,0,0.1797350020506365,0.4270314290895175,0,0,0.5561267184856801
2113,155,167.0,0,0.1797350020506365,0.4270314290895175,0,0,0.5561267184856801
2114,155,168.0,0,0.1797350020506365,0.4270314290895175,0,0,0.5561267184856801
2115,155,169.0,0,0.1797350020506365,0.4270314290895175,0,1,0.5561267184856801
2116,155,170.0,0,0.1797350020506365,0.4270314290895175,0,0,0.5561267184856801
2117,155,171.0,0,0.1797350020506365,0.4270314290895175,0,0,0.5561267184856801
2118,155,172.0,0,0.1797350020506365,0.4270314290895175,0,1,0.5561267184856801
2119,155,173.0,0,0.1797350020506365,0.4270314290895175,0,0,0.5561267184856801
2120,156,158.0,0,1.0208338845282752,-0.9785942843517936,0,0,-1.6537147003499428
2121,156,159.0,0,1.0208338845282752,-0.9785942843517936,0,1,-1.6537147003499428
2122,156,160.0,0,1.0208338845282752,-0.9785942843517936,1,1,-1.6537147003499428
2123,156,161.0,0,1.0208338845282752,-0.9785942843517936,0,1,-1.6537147003499428
2124,156,162.0,0,1.0208338845282752,-0.9785942843517936,0,0,-1.6537147003499428
2125,156,163.0,0,1.0208338845282752,-0.9785942843517936,1,1,-1.6537147003499428
2126,156,164.0,0,1.0208338845282752,-0.9785942843517936,0,1,-1.6537147003499428
2127,156,165.0,0,1.0208338845282752,-0.9785942843517936,0,1,-1.6537147003499428
2128,156,166.0,0,1.0208338845282752,-0.9785942843517936,0,0,-1.6537147003499428
2129,156,167.0,0,1.0208338845282752,-0.9785942843517936,0,0,-1.6537147003499428
2130,156,168.0,0,1.0208338845282752,-0.9785942843517936,0,1,-1.6537147003499428
2131,156,169.0,0,1.0208338845282752,-0.9785942843517936,0,1,-1.6537147003499428
2132,156,170.0,0,1.0208338845282752,-0.9785942843517936,0,0,-1.6537147003499428
2133,156,171.0,0,1.0208338845282752,-0.9785942843517936,0,0,-1.6537147003499428
2134,156,172.0,0,1.0208338845282752,-0.9785942843517936,1,1,-1.6537147003499428
2135,156,173.0,0,1.0208338845282752,-0.9785942843517936,1,1,-1.6537147003499428
2136,157,158.0,0,0.4601012962098494,0.4270314290895175,0,0,-1.0264048782288628
2137,157,159.0,0,0.4601012962098494,0.4270314290895175,0,1,-1.0264048782288628
2138,157,160.0,0,0.4601012962098494,0.4270314290895175,0,0,-1.0264048782288628
2139,157,161.0,0,0.4601012962098494,0.4270314290895175,0,1,-1.0264048782288628
2140,157,162.0,0,0.4601012962098494,0.4270314290895175,0,1,-1.0264048782288628
2141,157,163.0,0,0.4601012962098494,0.4270314290895175,0,1,-1.0264048782288628
2142,157,164.0,0,0.4601012962098494,0.4270314290895175,0,0,-1.0264048782288628
2143,157,165.0,0,0.4601012962098494,0.4270314290895175,0,0,-1.0264048782288628
2144,157,166.0,0,0.4601012962098494,0.4270314290895175,0,0,-1.0264048782288628
2145,157,167.0,0,0.4601012962098494,0.4270314290895175,0,0,-1.0264048782288628
2146,157,168.0,0,0.4601012962098494,0.4270314290895175,0,0,-1.0264048782288628
2147,157,169.0,0,0.4601012962098494,0.4270314290895175,1,1,-1.0264048782288628
2148,157,170.0,0,0.4601012962098494,0.4270314290895175,0,0,-1.0264048782288628
2149,157,171.0,0,0.4601012962098494,0.4270314290895175,0,0,-1.0264048782288628
2150,157,172.0,0,0.4601012962098494,0.4270314290895175,0,0,-1.0264048782288628
2151,157,173.0,0,0.4601012962098494,0.4270314290895175,0,0,-1.0264048782288628
2152,158,142.0,1,-0.9417301745862148,-0.2757814276311381,0,1,0.11415843471855545
2153,158,143.0,1,-0.9417301745862148,-0.2757814276311381,0,1,0.11415843471855545
2154,158,144.0,1,-0.9417301745862148,-0.2757814276311381,0,1,0.11415843471855545
2155,158,145.0,1,-0.9417301745862148,-0.2757814276311381,0,1,0.11415843471855545
2156,158,146.0,1,-0.9417301745862148,-0.2757814276311381,0,1,0.11415843471855545
2157,158,147.0,1,-0.9417301745862148,-0.2757814276311381,0,1,0.11415843471855545
2158,158,148.0,1,-0.9417301745862148,-0.2757814276311381,0,1,0.11415843471855545
2159,158,149.0,1,-0.9417301745862148,-0.2757814276311381,0,1,0.11415843471855545
2160,158,150.0,1,-0.9417301745862148,-0.2757814276311381,0,1,0.11415843471855545
2161,158,151.0,1,-0.9417301745862148,-0.2757814276311381,0,1,0.11415843471855545
2162,158,152.0,1,-0.9417301745862148,-0.2757814276311381,0,1,0.11415843471855545
2163,158,153.0,1,-0.9417301745862148,-0.2757814276311381,0,1,0.11415843471855545
2164,158,154.0,1,-0.9417301745862148,-0.2757814276311381,0,1,0.11415843471855545
2165,158,155.0,1,-0.9417301745862148,-0.2757814276311381,0,1,0.11415843471855545
2166,158,156.0,1,-0.9417301745862148,-0.2757814276311381,0,1,0.11415843471855545
2167,158,157.0,1,-0.9417301745862148,-0.2757814276311381,0,1,0.11415843471855545
2168,159,142.0,1,0.4601012962098494,1.1298442858101732,1,1,-0.7127499671683227
2169,159,143.0,1,0.4601012962098494,1.1298442858101732,0,1,-0.7127499671683227
2170,159,144.0,1,0.4601012962098494,1.1298442858101732,0,1,-0.7127499671683227
2171,159,145.0,1,0.4601012962098494,1.1298442858101732,0,1,-0.7127499671683227
2172,159,146.0,1,0.4601012962098494,1.1298442858101732,0,1,-0.7127499671683227
2173,159,147.0,1,0.4601012962098494,1.1298442858101732,0,1,-0.7127499671683227
2174,159,148.0,1,0.4601012962098494,1.1298442858101732,0,1,-0.7127499671683227
2175,159,149.0,1,0.4601012962098494,1.1298442858101732,0,1,-0.7127499671683227
2176,159,150.0,1,0.4601012962098494,1.1298442858101732,0,1,-0.7127499671683227
2177,159,151.0,1,0.4601012962098494,1.1298442858101732,0,1,-0.7127499671683227
2178,159,152.0,1,0.4601012962098494,1.1298442858101732,0,1,-0.7127499671683227
2179,159,153.0,1,0.4601012962098494,1.1298442858101732,1,1,-0.7127499671683227
2180,159,154.0,1,0.4601012962098494,1.1298442858101732,0,1,-0.7127499671683227
2181,159,155.0,1,0.4601012962098494,1.1298442858101732,0,1,-0.7127499671683227
2182,159,156.0,1,0.4601012962098494,1.1298442858101732,0,1,-0.7127499671683227
2183,159,157.0,1,0.4601012962098494,1.1298442858101732,0,1,-0.7127499671683227
2184,160,142.0,1,0.7404675903690623,-0.2757814276311381,0,0,0.31375701448435367
2185,160,143.0,1,0.7404675903690623,-0.2757814276311381,0,1,0.31375701448435367
2186,160,144.0,1,0.7404675903690623,-0.2757814276311381,0,1,0.31375701448435367
2187,160,145.0,1,0.7404675903690623,-0.2757814276311381,0,1,0.31375701448435367
2188,160,146.0,1,0.7404675903690623,-0.2757814276311381,0,1,0.31375701448435367
2189,160,147.0,1,0.7404675903690623,-0.2757814276311381,1,1,0.31375701448435367
2190,160,148.0,1,0.7404675903690623,-0.2757814276311381,0,1,0.31375701448435367
2191,160,149.0,1,0.7404675903690623,-0.2757814276311381,1,1,0.31375701448435367
2192,160,150.0,1,0.7404675903690623,-0.2757814276311381,0,1,0.31375701448435367
2193,160,151.0,1,0.7404675903690623,-0.2757814276311381,0,1,0.31375701448435367
2194,160,152.0,1,0.7404675903690623,-0.2757814276311381,0,1,0.31375701448435367
2195,160,153.0,1,0.7404675903690623,-0.2757814276311381,0,1,0.31375701448435367
2196,160,154.0,1,0.7404675903690623,-0.2757814276311381,0,1,0.31375701448435367
2197,160,155.0,1,0.7404675903690623,-0.2757814276311381,0,1,0.31375701448435367
2198,160,156.0,1,0.7404675903690623,-0.2757814276311381,1,1,0.31375701448435367
2199,160,157.0,1,0.7404675903690623,-0.2757814276311381,0,1,0.31375701448435367
2200,161,142.0,1,-1.2220964687454277,0.7784378574498453,0,0,1.0551231679001756
2201,161,143.0,1,-1.2220964687454277,0.7784378574498453,0,0,1.0551231679001756
2202,161,144.0,1,-1.2220964687454277,0.7784378574498453,0,0,1.0551231679001756
2203,161,145.0,1,-1.2220964687454277,0.7784378574498453,0,0,1.0551231679001756
2204,161,146.0,1,-1.2220964687454277,0.7784378574498453,0,1,1.0551231679001756
2205,161,147.0,1,-1.2220964687454277,0.7784378574498453,0,0,1.0551231679001756
2206,161,148.0,1,-1.2220964687454277,0.7784378574498453,0,1,1.0551231679001756
2207,161,149.0,1,-1.2220964687454277,0.7784378574498453,0,1,1.0551231679001756
2208,161,150.0,1,-1.2220964687454277,0.7784378574498453,0,1,1.0551231679001756
2209,161,151.0,1,-1.2220964687454277,0.7784378574498453,0,1,1.0551231679001756
2210,161,152.0,1,-1.2220964687454277,0.7784378574498453,0,0,1.0551231679001756
2211,161,153.0,1,-1.2220964687454277,0.7784378574498453,0,0,1.0551231679001756
2212,161,154.0,1,-1.2220964687454277,0.7784378574498453,1,1,1.0551231679001756
2213,161,155.0,1,-1.2220964687454277,0.7784378574498453,1,1,1.0551231679001756
2214,161,156.0,1,-1.2220964687454277,0.7784378574498453,0,0,1.0551231679001756
2215,161,157.0,1,-1.2220964687454277,0.7784378574498453,0,0,1.0551231679001756
2216,162,142.0,1,0.1797350020506365,-0.9785942843517936,0,0,-1.1262041681117618
2217,162,143.0,1,0.1797350020506365,-0.9785942843517936,0,1,-1.1262041681117618
2218,162,144.0,1,0.1797350020506365,-0.9785942843517936,1,1,-1.1262041681117618
2219,162,145.0,1,0.1797350020506365,-0.9785942843517936,0,1,-1.1262041681117618
2220,162,146.0,1,0.1797350020506365,-0.9785942843517936,0,1,-1.1262041681117618
2221,162,147.0,1,0.1797350020506365,-0.9785942843517936,0,1,-1.1262041681117618
2222,162,148.0,1,0.1797350020506365,-0.9785942843517936,0,1,-1.1262041681117618
2223,162,149.0,1,0.1797350020506365,-0.9785942843517936,0,1,-1.1262041681117618
2224,162,150.0,1,0.1797350020506365,-0.9785942843517936,0,1,-1.1262041681117618
2225,162,151.0,1,0.1797350020506365,-0.9785942843517936,1,1,-1.1262041681117618
2226,162,152.0,1,0.1797350020506365,-0.9785942843517936,0,1,-1.1262041681117618
2227,162,153.0,1,0.1797350020506365,-0.9785942843517936,0,0,-1.1262041681117618
2228,162,154.0,1,0.1797350020506365,-0.9785942843517936,0,1,-1.1262041681117618
2229,162,155.0,1,0.1797350020506365,-0.9785942843517936,0,1,-1.1262041681117618
2230,162,156.0,1,0.1797350020506365,-0.9785942843517936,0,1,-1.1262041681117618
2231,162,157.0,1,0.1797350020506365,-0.9785942843517936,0,1,-1.1262041681117618
2232,163,142.0,1,-0.1006312921085762,-0.9785942843517936,0,0,0.05713026907118454
2233,163,143.0,1,-0.1006312921085762,-0.9785942843517936,0,0,0.05713026907118454
2234,163,144.0,1,-0.1006312921085762,-0.9785942843517936,0,1,0.05713026907118454
2235,163,145.0,1,-0.1006312921085762,-0.9785942843517936,0,0,0.05713026907118454
2236,163,146.0,1,-0.1006312921085762,-0.9785942843517936,0,1,0.05713026907118454
2237,163,147.0,1,-0.1006312921085762,-0.9785942843517936,0,0,0.05713026907118454
2238,163,148.0,1,-0.1006312921085762,-0.9785942843517936,0,0,0.05713026907118454
2239,163,149.0,1,-0.1006312921085762,-0.9785942843517936,0,1,0.05713026907118454
2240,163,150.0,1,-0.1006312921085762,-0.9785942843517936,0,1,0.05713026907118454
2241,163,151.0,1,-0.1006312921085762,-0.9785942843517936,0,1,0.05713026907118454
2242,163,152.0,1,-0.1006312921085762,-0.9785942843517936,0,1,0.05713026907118454
2243,163,153.0,1,-0.1006312921085762,-0.9785942843517936,1,1,0.05713026907118454
2244,163,154.0,1,-0.1006312921085762,-0.9785942843517936,1,1,0.05713026907118454
2245,163,155.0,1,-0.1006312921085762,-0.9785942843517936,0,1,0.05713026907118454
2246,163,156.0,1,-0.1006312921085762,-0.9785942843517936,1,1,0.05713026907118454
2247,163,157.0,1,-0.1006312921085762,-0.9785942843517936,0,1,0.05713026907118454
2248,164,142.0,1,0.1797350020506365,-0.9785942843517936,0,0,-0.22801055916567
2249,164,143.0,1,0.1797350020506365,-0.9785942843517936,0,0,-0.22801055916567
2250,164,144.0,1,0.1797350020506365,-0.9785942843517936,0,1,-0.22801055916567
2251,164,145.0,1,0.1797350020506365,-0.9785942843517936,0,0,-0.22801055916567
2252,164,146.0,1,0.1797350020506365,-0.9785942843517936,1,1,-0.22801055916567
2253,164,147.0,1,0.1797350020506365,-0.9785942843517936,0,1,-0.22801055916567
2254,164,148.0,1,0.1797350020506365,-0.9785942843517936,0,1,-0.22801055916567
2255,164,149.0,1,0.1797350020506365,-0.9785942843517936,0,1,-0.22801055916567
2256,164,150.0,1,0.1797350020506365,-0.9785942843517936,0,1,-0.22801055916567
2257,164,151.0,1,0.1797350020506365,-0.9785942843517936,0,1,-0.22801055916567
2258,164,152.0,1,0.1797350020506365,-0.9785942843517936,1,1,-0.22801055916567
2259,164,153.0,1,0.1797350020506365,-0.9785942843517936,0,0,-0.22801055916567
2260,164,154.0,1,0.1797350020506365,-0.9785942843517936,0,1,-0.22801055916567
2261,164,155.0,1,0.1797350020506365,-0.9785942843517936,0,1,-0.22801055916567
2262,164,156.0,1,0.1797350020506365,-0.9785942843517936,0,1,-0.22801055916567
2263,164,157.0,1,0.1797350020506365,-0.9785942843517936,0,1,-0.22801055916567
2264,165,142.0,1,1.0208338845282752,0.0756250007291897,0,1,-0.9123485469341209
2265,165,143.0,1,1.0208338845282752,0.0756250007291897,0,0,-0.9123485469341209
2266,165,144.0,1,1.0208338845282752,0.0756250007291897,0,1,-0.9123485469341209
2267,165,145.0,1,1.0208338845282752,0.0756250007291897,0,1,-0.9123485469341209
2268,165,146.0,1,1.0208338845282752,0.0756250007291897,0,1,-0.9123485469341209
2269,165,147.0,1,1.0208338845282752,0.0756250007291897,1,1,-0.9123485469341209
2270,165,148.0,1,1.0208338845282752,0.0756250007291897,0,1,-0.9123485469341209
2271,165,149.0,1,1.0208338845282752,0.0756250007291897,0,1,-0.9123485469341209
2272,165,150.0,1,1.0208338845282752,0.0756250007291897,1,1,-0.9123485469341209
2273,165,151.0,1,1.0208338845282752,0.0756250007291897,0,1,-0.9123485469341209
2274,165,152.0,1,1.0208338845282752,0.0756250007291897,1,1,-0.9123485469341209
2275,165,153.0,1,1.0208338845282752,0.0756250007291897,0,1,-0.9123485469341209
2276,165,154.0,1,1.0208338845282752,0.0756250007291897,0,1,-0.9123485469341209
2277,165,155.0,1,1.0208338845282752,0.0756250007291897,0,1,-0.9123485469341209
2278,165,156.0,1,1.0208338845282752,0.0756250007291897,0,1,-0.9123485469341209
2279,165,157.0,1,1.0208338845282752,0.0756250007291897,0,1,-0.9123485469341209
2280,166,142.0,1,-0.1006312921085762,-0.9785942843517936,0,1,1.4828344102554574
2281,166,143.0,1,-0.1006312921085762,-0.9785942843517936,0,0,1.4828344102554574
2282,166,144.0,1,-0.1006312921085762,-0.9785942843517936,0,1,1.4828344102554574
2283,166,145.0,1,-0.1006312921085762,-0.9785942843517936,0,1,1.4828344102554574
2284,166,146.0,1,-0.1006312921085762,-0.9785942843517936,0,1,1.4828344102554574
2285,166,147.0,1,-0.1006312921085762,-0.9785942843517936,1,1,1.4828344102554574
2286,166,148.0,1,-0.1006312921085762,-0.9785942843517936,0,1,1.4828344102554574
2287,166,149.0,1,-0.1006312921085762,-0.9785942843517936,1,1,1.4828344102554574
2288,166,150.0,1,-0.1006312921085762,-0.9785942843517936,0,1,1.4828344102554574
2289,166,151.0,1,-0.1006312921085762,-0.9785942843517936,0,1,1.4828344102554574
2290,166,152.0,1,-0.1006312921085762,-0.9785942843517936,0,1,1.4828344102554574
2291,166,153.0,1,-0.1006312921085762,-0.9785942843517936,0,1,1.4828344102554574
2292,166,154.0,1,-0.1006312921085762,-0.9785942843517936,1,1,1.4828344102554574
2293,166,155.0,1,-0.1006312921085762,-0.9785942843517936,0,1,1.4828344102554574
2294,166,156.0,1,-0.1006312921085762,-0.9785942843517936,0,1,1.4828344102554574
2295,166,157.0,1,-0.1006312921085762,-0.9785942843517936,0,1,1.4828344102554574
2296,167,142.0,1,-0.9417301745862148,-0.9785942843517936,1,1,1.7252041142567838
2297,167,143.0,1,-0.9417301745862148,-0.9785942843517936,0,1,1.7252041142567838
2298,167,144.0,1,-0.9417301745862148,-0.9785942843517936,0,1,1.7252041142567838
2299,167,145.0,1,-0.9417301745862148,-0.9785942843517936,0,1,1.7252041142567838
2300,167,146.0,1,-0.9417301745862148,-0.9785942843517936,0,1,1.7252041142567838
2301,167,147.0,1,-0.9417301745862148,-0.9785942843517936,0,1,1.7252041142567838
2302,167,148.0,1,-0.9417301745862148,-0.9785942843517936,0,1,1.7252041142567838
2303,167,149.0,1,-0.9417301745862148,-0.9785942843517936,0,1,1.7252041142567838
2304,167,150.0,1,-0.9417301745862148,-0.9785942843517936,1,1,1.7252041142567838
2305,167,151.0,1,-0.9417301745862148,-0.9785942843517936,0,1,1.7252041142567838
2306,167,152.0,1,-0.9417301745862148,-0.9785942843517936,1,1,1.7252041142567838
2307,167,153.0,1,-0.9417301745862148,-0.9785942843517936,0,0,1.7252041142567838
2308,167,154.0,1,-0.9417301745862148,-0.9785942843517936,0,1,1.7252041142567838
2309,167,155.0,1,-0.9417301745862148,-0.9785942843517936,0,1,1.7252041142567838
2310,167,156.0,1,-0.9417301745862148,-0.9785942843517936,0,1,1.7252041142567838
2311,167,157.0,1,-0.9417301745862148,-0.9785942843517936,0,1,1.7252041142567838
2312,168,142.0,1,-0.9417301745862148,-0.9785942843517936,1,1,-1.5254013276433582
2313,168,143.0,1,-0.9417301745862148,-0.9785942843517936,0,0,-1.5254013276433582
2314,168,144.0,1,-0.9417301745862148,-0.9785942843517936,0,1,-1.5254013276433582
2315,168,145.0,1,-0.9417301745862148,-0.9785942843517936,0,1,-1.5254013276433582
2316,168,146.0,1,-0.9417301745862148,-0.9785942843517936,0,1,-1.5254013276433582
2317,168,147.0,1,-0.9417301745862148,-0.9785942843517936,0,1,-1.5254013276433582
2318,168,148.0,1,-0.9417301745862148,-0.9785942843517936,0,1,-1.5254013276433582
2319,168,149.0,1,-0.9417301745862148,-0.9785942843517936,0,1,-1.5254013276433582
2320,168,150.0,1,-0.9417301745862148,-0.9785942843517936,0,1,-1.5254013276433582
2321,168,151.0,1,-0.9417301745862148,-0.9785942843517936,0,1,-1.5254013276433582
2322,168,152.0,1,-0.9417301745862148,-0.9785942843517936,0,1,-1.5254013276433582
2323,168,153.0,1,-0.9417301745862148,-0.9785942843517936,0,0,-1.5254013276433582
2324,168,154.0,1,-0.9417301745862148,-0.9785942843517936,0,1,-1.5254013276433582
2325,168,155.0,1,-0.9417301745862148,-0.9785942843517936,0,1,-1.5254013276433582
2326,168,156.0,1,-0.9417301745862148,-0.9785942843517936,0,1,-1.5254013276433582
2327,168,157.0,1,-0.9417301745862148,-0.9785942843517936,0,1,-1.5254013276433582
2328,169,142.0,1,0.4601012962098494,-0.6271878559914659,1,1,-1.2972886650538746
