,undergra,from,zipcode,iid,pid,gender,dec_o,match,field_cd,age,age_o,race,race_o,imprace,imprelig,goal,career_c,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha
1808,,Connecticut,"6,880",128,114.0,1,1,1,-0.7083091276047108,-1.5024627629046403,-1.7860905988758549,-0.6151458242890065,-1.4273736051009638,-0.2757814276311381,-0.9452480375642165,-0.7973835849128498,-0.08393702183928291,-0.4848833623716152,-0.14083281134415035,-0.13531087531152816,0.37276805975847793,-0.36671569447255137,-0.33929081160214253
1809,,Connecticut,"6,880",128,115.0,1,1,1,-0.7083091276047108,-1.5024627629046403,-1.505479296751086,-0.6151458242890065,-0.6148204629826894,-0.2757814276311381,-0.9452480375642165,-0.7973835849128498,-0.08393702183928291,-0.4848833623716152,-0.9659902464074399,1.0709279014505069,0.37276805975847793,0.024312569484737288,-1.0718777962605832
1810,,Connecticut,"6,880",128,116.0,1,0,0,-0.7083091276047108,-1.5024627629046403,-1.505479296751086,-0.6151458242890065,-0.6148204629826894,-0.2757814276311381,-0.9452480375642165,-0.7973835849128498,-0.08393702183928291,-0.7916554998222952,-0.553411528875795,0.4678085130694893,1.0954405787884223,0.4153408334420258,-1.8044647809190237
1811,,Connecticut,"6,880",128,117.0,1,0,0,-0.7083091276047108,-1.5024627629046403,-1.505479296751086,-0.6151458242890065,-0.6148204629826894,-0.2757814276311381,-0.9452480375642165,-0.7973835849128498,-0.08393702183928291,-0.4848833623716152,-0.9659902464074399,-0.13531087531152816,0.37276805975847793,0.4153408334420258,-0.33929081160214253
1812,,Connecticut,"6,880",128,119.0,1,1,1,-0.7083091276047108,-1.5024627629046403,-2.0667019010006236,-0.6151458242890065,0.19773267913558504,-0.2757814276311381,-0.9452480375642165,-0.7973835849128498,-0.08393702183928291,1.3557494623324644,-0.553411528875795,-1.3415496520735635,-1.0725769783014114,-0.36671569447255137,-1.0718777962605832
1813,,Connecticut,"6,880",128,120.0,1,1,1,-0.7083091276047108,-1.5024627629046403,-1.7860905988758549,-0.6151458242890065,0.19773267913558504,-0.2757814276311381,-0.9452480375642165,-0.7973835849128498,-0.08393702183928291,-1.098427637272975,-0.9659902464074399,1.6740472898315248,2.540785616848312,-0.5231270000554668,-1.5114299870556476
1814,,Connecticut,"6,880",128,121.0,1,1,0,-0.7083091276047108,-1.5024627629046403,-1.505479296751086,-0.6151458242890065,-0.6148204629826894,-0.2757814276311381,-0.9452480375642165,-0.7973835849128498,-0.08393702183928291,0.43543304998042476,-0.553411528875795,-1.944669040454581,1.8181130978183668,0.024312569484737288,-1.8044647809190237
1815,,Connecticut,"6,880",128,,1,0,0,-0.7083091276047108,-1.5024627629046403,,-0.6151458242890065,,-0.2757814276311381,-0.9452480375642165,-0.7973835849128498,-0.08393702183928291,,,,,,
1816,,New Jersey,"7,936",129,112.0,1,1,1,0.08978927731316504,,-1.7860905988758549,-0.6151458242890065,2.6353921054904084,-0.9785942843517937,-0.9452480375642165,0.623897852198778,0.5203801996161045,-0.7916554998222952,-0.553411528875795,-0.13531087531152816,1.0954405787884223,-0.36671569447255137,0.39329617305629816
1817,,New Jersey,"7,936",129,113.0,1,0,0,0.08978927731316504,,-1.505479296751086,-0.6151458242890065,-0.6148204629826894,-0.9785942843517937,-0.9452480375642165,0.623897852198778,0.5203801996161045,-0.7916554998222952,-0.553411528875795,0.4678085130694893,1.0954405787884223,0.024312569484737288,-1.0718777962605832
1818,,New Jersey,"7,936",129,114.0,1,0,0,0.08978927731316504,,-1.7860905988758549,-0.6151458242890065,-1.4273736051009638,-0.9785942843517937,-0.9452480375642165,0.623897852198778,0.5203801996161045,-0.4848833623716152,-0.14083281134415035,-0.13531087531152816,0.37276805975847793,-0.36671569447255137,-0.33929081160214253
1819,,New Jersey,"7,936",129,115.0,1,0,0,0.08978927731316504,,-1.505479296751086,-0.6151458242890065,-0.6148204629826894,-0.9785942843517937,-0.9452480375642165,0.623897852198778,0.5203801996161045,-0.4848833623716152,-0.9659902464074399,1.0709279014505069,0.37276805975847793,0.024312569484737288,-1.0718777962605832
1820,,New Jersey,"7,936",129,116.0,1,1,1,0.08978927731316504,,-1.505479296751086,-0.6151458242890065,-0.6148204629826894,-0.9785942843517937,-0.9452480375642165,0.623897852198778,0.5203801996161045,-0.7916554998222952,-0.553411528875795,0.4678085130694893,1.0954405787884223,0.4153408334420258,-1.8044647809190237
1821,,New Jersey,"7,936",129,117.0,1,0,0,0.08978927731316504,,-1.505479296751086,-0.6151458242890065,-0.6148204629826894,-0.9785942843517937,-0.9452480375642165,0.623897852198778,0.5203801996161045,-0.4848833623716152,-0.9659902464074399,-0.13531087531152816,0.37276805975847793,0.4153408334420258,-0.33929081160214253
1822,,New Jersey,"7,936",129,119.0,1,1,1,0.08978927731316504,,-2.0667019010006236,-0.6151458242890065,0.19773267913558504,-0.9785942843517937,-0.9452480375642165,0.623897852198778,0.5203801996161045,1.3557494623324644,-0.553411528875795,-1.3415496520735635,-1.0725769783014114,-0.36671569447255137,-1.0718777962605832
1823,,New Jersey,"7,936",129,120.0,1,0,0,0.08978927731316504,,-1.7860905988758549,-0.6151458242890065,0.19773267913558504,-0.9785942843517937,-0.9452480375642165,0.623897852198778,0.5203801996161045,-1.098427637272975,-0.9659902464074399,1.6740472898315248,2.540785616848312,-0.5231270000554668,-1.5114299870556476
1824,,New Jersey,"7,936",129,121.0,1,0,0,0.08978927731316504,,-1.505479296751086,-0.6151458242890065,-0.6148204629826894,-0.9785942843517937,-0.9452480375642165,0.623897852198778,0.5203801996161045,0.43543304998042476,-0.553411528875795,-1.944669040454581,1.8181130978183668,0.024312569484737288,-1.8044647809190237
1825,,New Jersey,"7,936",129,,1,0,0,0.08978927731316504,,,-0.6151458242890065,,-0.9785942843517937,-0.9452480375642165,0.623897852198778,0.5203801996161045,,,,,,
1826,,"India, Holland",,130,112.0,1,1,0,-0.7083091276047108,-1.7828290570638532,-1.7860905988758549,1.0096755000321784,2.6353921054904084,0.07562500072918972,-0.9452480375642165,-0.7973835849128498,1.4268560317991856,-0.7916554998222952,-0.553411528875795,-0.13531087531152816,1.0954405787884223,-0.36671569447255137,0.39329617305629816
1827,,"India, Holland",,130,113.0,1,1,0,-0.7083091276047108,-1.7828290570638532,-1.505479296751086,1.0096755000321784,-0.6148204629826894,0.07562500072918972,-0.9452480375642165,-0.7973835849128498,1.4268560317991856,-0.7916554998222952,-0.553411528875795,0.4678085130694893,1.0954405787884223,0.024312569484737288,-1.0718777962605832
1828,,"India, Holland",,130,114.0,1,1,0,-0.7083091276047108,-1.7828290570638532,-1.7860905988758549,1.0096755000321784,-1.4273736051009638,0.07562500072918972,-0.9452480375642165,-0.7973835849128498,1.4268560317991856,-0.4848833623716152,-0.14083281134415035,-0.13531087531152816,0.37276805975847793,-0.36671569447255137,-0.33929081160214253
1829,,"India, Holland",,130,115.0,1,0,0,-0.7083091276047108,-1.7828290570638532,-1.505479296751086,1.0096755000321784,-0.6148204629826894,0.07562500072918972,-0.9452480375642165,-0.7973835849128498,1.4268560317991856,-0.4848833623716152,-0.9659902464074399,1.0709279014505069,0.37276805975847793,0.024312569484737288,-1.0718777962605832
1830,,"India, Holland",,130,116.0,1,1,0,-0.7083091276047108,-1.7828290570638532,-1.505479296751086,1.0096755000321784,-0.6148204629826894,0.07562500072918972,-0.9452480375642165,-0.7973835849128498,1.4268560317991856,-0.7916554998222952,-0.553411528875795,0.4678085130694893,1.0954405787884223,0.4153408334420258,-1.8044647809190237
1831,,"India, Holland",,130,117.0,1,0,0,-0.7083091276047108,-1.7828290570638532,-1.505479296751086,1.0096755000321784,-0.6148204629826894,0.07562500072918972,-0.9452480375642165,-0.7973835849128498,1.4268560317991856,-0.4848833623716152,-0.9659902464074399,-0.13531087531152816,0.37276805975847793,0.4153408334420258,-0.33929081160214253
1832,,"India, Holland",,130,119.0,1,1,1,-0.7083091276047108,-1.7828290570638532,-2.0667019010006236,1.0096755000321784,0.19773267913558504,0.07562500072918972,-0.9452480375642165,-0.7973835849128498,1.4268560317991856,1.3557494623324644,-0.553411528875795,-1.3415496520735635,-1.0725769783014114,-0.36671569447255137,-1.0718777962605832
1833,,"India, Holland",,130,120.0,1,1,1,-0.7083091276047108,-1.7828290570638532,-1.7860905988758549,1.0096755000321784,0.19773267913558504,0.07562500072918972,-0.9452480375642165,-0.7973835849128498,1.4268560317991856,-1.098427637272975,-0.9659902464074399,1.6740472898315248,2.540785616848312,-0.5231270000554668,-1.5114299870556476
1834,,"India, Holland",,130,121.0,1,1,0,-0.7083091276047108,-1.7828290570638532,-1.505479296751086,1.0096755000321784,-0.6148204629826894,0.07562500072918972,-0.9452480375642165,-0.7973835849128498,1.4268560317991856,0.43543304998042476,-0.553411528875795,-1.944669040454581,1.8181130978183668,0.024312569484737288,-1.8044647809190237
1835,,"India, Holland",,130,,1,0,0,-0.7083091276047108,-1.7828290570638532,,1.0096755000321784,,0.07562500072918972,-0.9452480375642165,-0.7973835849128498,1.4268560317991856,,,,,,
1836,,New York,"10,002",131,112.0,1,0,0,-0.7083091276047108,-2.063195351223066,-1.7860905988758549,1.0096755000321784,2.6353921054904084,0.07562500072918972,-0.9452480375642165,-0.08674286635703586,1.4268560317991856,-0.7916554998222952,-0.553411528875795,-0.13531087531152816,1.0954405787884223,-0.36671569447255137,0.39329617305629816
1837,,New York,"10,002",131,113.0,1,0,0,-0.7083091276047108,-2.063195351223066,-1.505479296751086,1.0096755000321784,-0.6148204629826894,0.07562500072918972,-0.9452480375642165,-0.08674286635703586,1.4268560317991856,-0.7916554998222952,-0.553411528875795,0.4678085130694893,1.0954405787884223,0.024312569484737288,-1.0718777962605832
1838,,New York,"10,002",131,114.0,1,0,0,-0.7083091276047108,-2.063195351223066,-1.7860905988758549,1.0096755000321784,-1.4273736051009638,0.07562500072918972,-0.9452480375642165,-0.08674286635703586,1.4268560317991856,-0.4848833623716152,-0.14083281134415035,-0.13531087531152816,0.37276805975847793,-0.36671569447255137,-0.33929081160214253
1839,,New York,"10,002",131,115.0,1,0,0,-0.7083091276047108,-2.063195351223066,-1.505479296751086,1.0096755000321784,-0.6148204629826894,0.07562500072918972,-0.9452480375642165,-0.08674286635703586,1.4268560317991856,-0.4848833623716152,-0.9659902464074399,1.0709279014505069,0.37276805975847793,0.024312569484737288,-1.0718777962605832
1840,,New York,"10,002",131,116.0,1,0,0,-0.7083091276047108,-2.063195351223066,-1.505479296751086,1.0096755000321784,-0.6148204629826894,0.07562500072918972,-0.9452480375642165,-0.08674286635703586,1.4268560317991856,-0.7916554998222952,-0.553411528875795,0.4678085130694893,1.0954405787884223,0.4153408334420258,-1.8044647809190237
1841,,New York,"10,002",131,117.0,1,0,0,-0.7083091276047108,-2.063195351223066,-1.505479296751086,1.0096755000321784,-0.6148204629826894,0.07562500072918972,-0.9452480375642165,-0.08674286635703586,1.4268560317991856,-0.4848833623716152,-0.9659902464074399,-0.13531087531152816,0.37276805975847793,0.4153408334420258,-0.33929081160214253
1842,,New York,"10,002",131,119.0,1,0,0,-0.7083091276047108,-2.063195351223066,-2.0667019010006236,1.0096755000321784,0.19773267913558504,0.07562500072918972,-0.9452480375642165,-0.08674286635703586,1.4268560317991856,1.3557494623324644,-0.553411528875795,-1.3415496520735635,-1.0725769783014114,-0.36671569447255137,-1.0718777962605832
1843,,New York,"10,002",131,120.0,1,0,0,-0.7083091276047108,-2.063195351223066,-1.7860905988758549,1.0096755000321784,0.19773267913558504,0.07562500072918972,-0.9452480375642165,-0.08674286635703586,1.4268560317991856,-1.098427637272975,-0.9659902464074399,1.6740472898315248,2.540785616848312,-0.5231270000554668,-1.5114299870556476
1844,,New York,"10,002",131,121.0,1,1,0,-0.7083091276047108,-2.063195351223066,-1.505479296751086,1.0096755000321784,-0.6148204629826894,0.07562500072918972,-0.9452480375642165,-0.08674286635703586,1.4268560317991856,0.43543304998042476,-0.553411528875795,-1.944669040454581,1.8181130978183668,0.024312569484737288,-1.8044647809190237
1845,,New York,"10,002",131,,1,0,0,-0.7083091276047108,-2.063195351223066,,1.0096755000321784,,0.07562500072918972,-0.9452480375642165,-0.08674286635703586,1.4268560317991856,,,,,,
1846,,Los Angeles,"96,822",132,137.0,0,1,0,0.08978927731316504,0.17973500205063658,-0.10242278612724184,-0.6151458242890065,1.0102858212538595,2.1840635708911567,-0.9452480375642165,-0.7973835849128498,0.5203801996161045,1.4037053151788519,1.4582410189176853,-2.209776463918765,-0.20518077417777317,1.282327158446121,1.7258290448723486
1847,,Los Angeles,"96,822",132,138.0,0,1,0,0.08978927731316504,0.17973500205063658,1.5812450266213711,-0.6151458242890065,-0.6148204629826894,2.1840635708911567,-0.9452480375642165,-0.7973835849128498,0.5203801996161045,2.1622797147489843,2.1499950570917274,0.9582572464782285,1.0292271280919616,-0.16362083930437377,0.45247450886436236
1848,,Los Angeles,"96,822",132,139.0,0,1,0,0.08978927731316504,0.17973500205063658,2.9843015372452153,-0.6151458242890065,1.0102858212538595,2.1840635708911567,-0.9452480375642165,-0.7973835849128498,0.5203801996161045,1.7989777992460472,1.2674123187317428,0.1297965481526548,1.421778300078122,1.1597507190763778,0.283102030517146
1849,,Los Angeles,"96,822",132,140.0,0,1,1,0.08978927731316504,0.17973500205063658,0.7394111202470647,-0.6151458242890065,-0.6148204629826894,2.1840635708911567,-0.9452480375642165,-0.7973835849128498,0.5203801996161045,1.755381569385695,1.1640467727976902,0.030381264353586977,0.36709262112735347,0.9622664556473461,1.0544610282912146
1850,,Los Angeles,"96,822",132,141.0,0,1,0,0.08978927731316504,0.17973500205063658,0.4587998181222958,-0.6151458242890065,0.19773267913558504,2.1840635708911567,-0.9452480375642165,-0.7973835849128498,0.5203801996161045,2.403512186642934,2.3699781420283,-1.2487620538610988,-0.5457070920452859,-0.2589580699252855,1.5584971987943759
1851,,china,"519,000",133,137.0,0,0,0,-0.7083091276047108,-0.6613638804270019,-0.10242278612724184,1.0096755000321784,1.0102858212538595,1.481250714170501,0.8371325549436068,-0.7973835849128498,-0.990412854022364,1.4037053151788519,1.4582410189176853,-2.209776463918765,-0.20518077417777317,1.282327158446121,1.7258290448723486
1852,,china,"519,000",133,138.0,0,0,0,-0.7083091276047108,-0.6613638804270019,1.5812450266213711,1.0096755000321784,-0.6148204629826894,1.481250714170501,0.8371325549436068,-0.7973835849128498,-0.990412854022364,2.1622797147489843,2.1499950570917274,0.9582572464782285,1.0292271280919616,-0.16362083930437377,0.45247450886436236
1853,,china,"519,000",133,139.0,0,1,0,-0.7083091276047108,-0.6613638804270019,2.9843015372452153,1.0096755000321784,1.0102858212538595,1.481250714170501,0.8371325549436068,-0.7973835849128498,-0.990412854022364,1.7989777992460472,1.2674123187317428,0.1297965481526548,1.421778300078122,1.1597507190763778,0.283102030517146
1854,,china,"519,000",133,140.0,0,0,0,-0.7083091276047108,-0.6613638804270019,0.7394111202470647,1.0096755000321784,-0.6148204629826894,1.481250714170501,0.8371325549436068,-0.7973835849128498,-0.990412854022364,1.755381569385695,1.1640467727976902,0.030381264353586977,0.36709262112735347,0.9622664556473461,1.0544610282912146
1855,,china,"519,000",133,141.0,0,1,0,-0.7083091276047108,-0.6613638804270019,0.4587998181222958,1.0096755000321784,0.19773267913558504,1.481250714170501,0.8371325549436068,-0.7973835849128498,-0.990412854022364,2.403512186642934,2.3699781420283,-1.2487620538610988,-0.5457070920452859,-0.2589580699252855,1.5584971987943759
1856,,Pougkeepsie NY,"12,590",134,137.0,0,1,1,0.621854880591749,-0.9417301745862148,-0.10242278612724184,-0.6151458242890065,1.0102858212538595,1.481250714170501,2.263037028949866,-0.7973835849128498,-0.990412854022364,1.4037053151788519,1.4582410189176853,-2.209776463918765,-0.20518077417777317,1.282327158446121,1.7258290448723486
1857,,Pougkeepsie NY,"12,590",134,138.0,0,0,0,0.621854880591749,-0.9417301745862148,1.5812450266213711,-0.6151458242890065,-0.6148204629826894,1.481250714170501,2.263037028949866,-0.7973835849128498,-0.990412854022364,2.1622797147489843,2.1499950570917274,0.9582572464782285,1.0292271280919616,-0.16362083930437377,0.45247450886436236
1858,,Pougkeepsie NY,"12,590",134,139.0,0,1,0,0.621854880591749,-0.9417301745862148,2.9843015372452153,-0.6151458242890065,1.0102858212538595,1.481250714170501,2.263037028949866,-0.7973835849128498,-0.990412854022364,1.7989777992460472,1.2674123187317428,0.1297965481526548,1.421778300078122,1.1597507190763778,0.283102030517146
1859,,Pougkeepsie NY,"12,590",134,140.0,0,0,0,0.621854880591749,-0.9417301745862148,0.7394111202470647,-0.6151458242890065,-0.6148204629826894,1.481250714170501,2.263037028949866,-0.7973835849128498,-0.990412854022364,1.755381569385695,1.1640467727976902,0.030381264353586977,0.36709262112735347,0.9622664556473461,1.0544610282912146
1860,,Pougkeepsie NY,"12,590",134,141.0,0,1,0,0.621854880591749,-0.9417301745862148,0.4587998181222958,-0.6151458242890065,0.19773267913558504,1.481250714170501,2.263037028949866,-0.7973835849128498,-0.990412854022364,2.403512186642934,2.3699781420283,-1.2487620538610988,-0.5457070920452859,-0.2589580699252855,1.5584971987943759
1861,,"sofia, bg",,135,137.0,0,1,0,-1.2403747308832946,-0.10063129210857623,-0.10242278612724184,-0.6151458242890065,1.0102858212538595,1.8326571425308287,0.8371325549436068,-0.7973835849128498,-0.990412854022364,1.4037053151788519,1.4582410189176853,-2.209776463918765,-0.20518077417777317,1.282327158446121,1.7258290448723486
1862,,"sofia, bg",,135,138.0,0,0,0,-1.2403747308832946,-0.10063129210857623,1.5812450266213711,-0.6151458242890065,-0.6148204629826894,1.8326571425308287,0.8371325549436068,-0.7973835849128498,-0.990412854022364,2.1622797147489843,2.1499950570917274,0.9582572464782285,1.0292271280919616,-0.16362083930437377,0.45247450886436236
1863,,"sofia, bg",,135,139.0,0,0,0,-1.2403747308832946,-0.10063129210857623,2.9843015372452153,-0.6151458242890065,1.0102858212538595,1.8326571425308287,0.8371325549436068,-0.7973835849128498,-0.990412854022364,1.7989777992460472,1.2674123187317428,0.1297965481526548,1.421778300078122,1.1597507190763778,0.283102030517146
1864,,"sofia, bg",,135,140.0,0,1,1,-1.2403747308832946,-0.10063129210857623,0.7394111202470647,-0.6151458242890065,-0.6148204629826894,1.8326571425308287,0.8371325549436068,-0.7973835849128498,-0.990412854022364,1.755381569385695,1.1640467727976902,0.030381264353586977,0.36709262112735347,0.9622664556473461,1.0544610282912146
1865,,"sofia, bg",,135,141.0,0,1,1,-1.2403747308832946,-0.10063129210857623,0.4587998181222958,-0.6151458242890065,0.19773267913558504,1.8326571425308287,0.8371325549436068,-0.7973835849128498,-0.990412854022364,2.403512186642934,2.3699781420283,-1.2487620538610988,-0.5457070920452859,-0.2589580699252855,1.5584971987943759
1866,,,,136,137.0,0,1,0,,,-0.10242278612724184,,1.0102858212538595,,,,,1.4037053151788519,1.4582410189176853,-2.209776463918765,-0.20518077417777317,1.282327158446121,1.7258290448723486
1867,,,,136,138.0,0,1,1,,,1.5812450266213711,,-0.6148204629826894,,,,,2.1622797147489843,2.1499950570917274,0.9582572464782285,1.0292271280919616,-0.16362083930437377,0.45247450886436236
1868,,,,136,139.0,0,1,0,,,2.9843015372452153,,1.0102858212538595,,,,,1.7989777992460472,1.2674123187317428,0.1297965481526548,1.421778300078122,1.1597507190763778,0.283102030517146
1869,,,,136,140.0,0,0,0,,,0.7394111202470647,,-0.6148204629826894,,,,,1.755381569385695,1.1640467727976902,0.030381264353586977,0.36709262112735347,0.9622664556473461,1.0544610282912146
1870,,,,136,141.0,0,0,0,,,0.4587998181222958,,0.19773267913558504,,,,,2.403512186642934,2.3699781420283,-1.2487620538610988,-0.5457070920452859,-0.2589580699252855,1.5584971987943759
1871,,New York,"11,020",137,132.0,1,0,0,0.08978927731316504,-0.10063129210857623,0.178188515997527,1.0096755000321784,-0.6148204629826894,-0.9785942843517937,-0.9452480375642165,-0.7973835849128498,0.8225388103437982,1.1944434118491607,1.2674123187317428,-1.2487620538610988,-0.5457070920452859,2.1063132230982875,1.1340456867917141
1872,,New York,"11,020",137,133.0,1,0,0,0.08978927731316504,-0.10063129210857623,-0.6636453903767795,1.0096755000321784,1.0102858212538595,-0.9785942843517937,-0.9452480375642165,-0.7973835849128498,0.8225388103437982,0.06094143547999699,1.9247111749277668,-1.0167930583299394,-0.38017346530413465,1.7022649599906134,1.640122489564118
1873,,New York,"11,020",137,134.0,1,1,1,0.08978927731316504,-0.10063129210857623,-0.9442566925015483,1.0096755000321784,-0.6148204629826894,-0.9785942843517937,-0.9452480375642165,-0.7973835849128498,0.8225388103437982,-1.711971912174335,2.1499950570917274,0.9582572464782285,-0.020729018666203494,2.8622012658783733,0.9075355049056776
1874,,New York,"11,020",137,135.0,1,0,0,0.08978927731316504,-0.10063129210857623,-0.10242278612724184,1.0096755000321784,-0.6148204629826894,-0.9785942843517937,-0.9452480375642165,-0.7973835849128498,0.8225388103437982,1.633312125776708,2.873553878630094,-0.24798153028380712,-1.9787553464044043,1.4185232021902814,0.5157341092109128
1875,,New York,"11,020",137,136.0,1,0,0,0.08978927731316504,-0.10063129210857623,,1.0096755000321784,,-0.9785942843517937,-0.9452480375642165,-0.7973835849128498,0.8225388103437982,,,,,,
1876,,"Greenwich, CT","10,803",138,132.0,1,0,0,0.08978927731316504,1.5815664728467007,0.178188515997527,-0.6151458242890065,-0.6148204629826894,1.8326571425308287,0.8371325549436068,-0.7973835849128498,0.5203801996161045,1.1944434118491607,1.2674123187317428,-1.2487620538610988,-0.5457070920452859,2.1063132230982875,1.1340456867917141
1877,,"Greenwich, CT","10,803",138,133.0,1,0,0,0.08978927731316504,1.5815664728467007,-0.6636453903767795,-0.6151458242890065,1.0102858212538595,1.8326571425308287,0.8371325549436068,-0.7973835849128498,0.5203801996161045,0.06094143547999699,1.9247111749277668,-1.0167930583299394,-0.38017346530413465,1.7022649599906134,1.640122489564118
1878,,"Greenwich, CT","10,803",138,134.0,1,1,0,0.08978927731316504,1.5815664728467007,-0.9442566925015483,-0.6151458242890065,-0.6148204629826894,1.8326571425308287,0.8371325549436068,-0.7973835849128498,0.5203801996161045,-1.711971912174335,2.1499950570917274,0.9582572464782285,-0.020729018666203494,2.8622012658783733,0.9075355049056776
1879,,"Greenwich, CT","10,803",138,135.0,1,1,0,0.08978927731316504,1.5815664728467007,-0.10242278612724184,-0.6151458242890065,-0.6148204629826894,1.8326571425308287,0.8371325549436068,-0.7973835849128498,0.5203801996161045,1.633312125776708,2.873553878630094,-0.24798153028380712,-1.9787553464044043,1.4185232021902814,0.5157341092109128
1880,,"Greenwich, CT","10,803",138,136.0,1,1,1,0.08978927731316504,1.5815664728467007,,-0.6151458242890065,,1.8326571425308287,0.8371325549436068,-0.7973835849128498,0.5203801996161045,,,,,,
1881,,Taiwan,"10,025",139,132.0,1,0,0,-0.7083091276047108,2.983397943642765,0.178188515997527,1.0096755000321784,-0.6148204629826894,0.7784378574498453,-0.9452480375642165,-0.7973835849128498,-0.990412854022364,1.1944434118491607,1.2674123187317428,-1.2487620538610988,-0.5457070920452859,2.1063132230982875,1.1340456867917141
1882,,Taiwan,"10,025",139,133.0,1,0,0,-0.7083091276047108,2.983397943642765,-0.6636453903767795,1.0096755000321784,1.0102858212538595,0.7784378574498453,-0.9452480375642165,-0.7973835849128498,-0.990412854022364,0.06094143547999699,1.9247111749277668,-1.0167930583299394,-0.38017346530413465,1.7022649599906134,1.640122489564118
1883,,Taiwan,"10,025",139,134.0,1,0,0,-0.7083091276047108,2.983397943642765,-0.9442566925015483,1.0096755000321784,-0.6148204629826894,0.7784378574498453,-0.9452480375642165,-0.7973835849128498,-0.990412854022364,-1.711971912174335,2.1499950570917274,0.9582572464782285,-0.020729018666203494,2.8622012658783733,0.9075355049056776
1884,,Taiwan,"10,025",139,135.0,1,1,0,-0.7083091276047108,2.983397943642765,-0.10242278612724184,1.0096755000321784,-0.6148204629826894,0.7784378574498453,-0.9452480375642165,-0.7973835849128498,-0.990412854022364,1.633312125776708,2.873553878630094,-0.24798153028380712,-1.9787553464044043,1.4185232021902814,0.5157341092109128
1885,,Taiwan,"10,025",139,136.0,1,0,0,-0.7083091276047108,2.983397943642765,,1.0096755000321784,,0.7784378574498453,-0.9452480375642165,-0.7973835849128498,-0.990412854022364,,,,,,
1886,,Europe,"10,025",140,132.0,1,1,1,0.08978927731316504,0.7404675903690623,0.178188515997527,-0.6151458242890065,-0.6148204629826894,0.4270314290895175,0.4806564364420422,-0.7973835849128498,0.5203801996161045,1.1944434118491607,1.2674123187317428,-1.2487620538610988,-0.5457070920452859,2.1063132230982875,1.1340456867917141
1887,,Europe,"10,025",140,133.0,1,0,0,0.08978927731316504,0.7404675903690623,-0.6636453903767795,-0.6151458242890065,1.0102858212538595,0.4270314290895175,0.4806564364420422,-0.7973835849128498,0.5203801996161045,0.06094143547999699,1.9247111749277668,-1.0167930583299394,-0.38017346530413465,1.7022649599906134,1.640122489564118
1888,,Europe,"10,025",140,134.0,1,1,0,0.08978927731316504,0.7404675903690623,-0.9442566925015483,-0.6151458242890065,-0.6148204629826894,0.4270314290895175,0.4806564364420422,-0.7973835849128498,0.5203801996161045,-1.711971912174335,2.1499950570917274,0.9582572464782285,-0.020729018666203494,2.8622012658783733,0.9075355049056776
1889,,Europe,"10,025",140,135.0,1,1,1,0.08978927731316504,0.7404675903690623,-0.10242278612724184,-0.6151458242890065,-0.6148204629826894,0.4270314290895175,0.4806564364420422,-0.7973835849128498,0.5203801996161045,1.633312125776708,2.873553878630094,-0.24798153028380712,-1.9787553464044043,1.4185232021902814,0.5157341092109128
1890,,Europe,"10,025",140,136.0,1,0,0,0.08978927731316504,0.7404675903690623,,-0.6151458242890065,,0.4270314290895175,0.4806564364420422,-0.7973835849128498,0.5203801996161045,,,,,,
1891,,Colombia,,141,132.0,1,0,0,0.08978927731316504,0.4601012962098494,0.178188515997527,0.1972648378715859,-0.6148204629826894,0.07562500072918972,0.12418031794047753,-0.7973835849128498,0.5203801996161045,1.1944434118491607,1.2674123187317428,-1.2487620538610988,-0.5457070920452859,2.1063132230982875,1.1340456867917141
1892,,Colombia,,141,133.0,1,0,0,0.08978927731316504,0.4601012962098494,-0.6636453903767795,0.1972648378715859,1.0102858212538595,0.07562500072918972,0.12418031794047753,-0.7973835849128498,0.5203801996161045,0.06094143547999699,1.9247111749277668,-1.0167930583299394,-0.38017346530413465,1.7022649599906134,1.640122489564118
1893,,Colombia,,141,134.0,1,0,0,0.08978927731316504,0.4601012962098494,-0.9442566925015483,0.1972648378715859,-0.6148204629826894,0.07562500072918972,0.12418031794047753,-0.7973835849128498,0.5203801996161045,-1.711971912174335,2.1499950570917274,0.9582572464782285,-0.020729018666203494,2.8622012658783733,0.9075355049056776
1894,,Colombia,,141,135.0,1,1,1,0.08978927731316504,0.4601012962098494,-0.10242278612724184,0.1972648378715859,-0.6148204629826894,0.07562500072918972,0.12418031794047753,-0.7973835849128498,0.5203801996161045,1.633312125776708,2.873553878630094,-0.24798153028380712,-1.9787553464044043,1.4185232021902814,0.5157341092109128
1895,,Colombia,,141,136.0,1,0,0,0.08978927731316504,0.4601012962098494,,0.1972648378715859,,0.07562500072918972,0.12418031794047753,-0.7973835849128498,0.5203801996161045,,,,,,
1896,,california,"92,075",142,158.0,0,1,0,1.4199532855096249,-0.6613638804270019,-0.9442566925015483,-0.6151458242890065,-0.6148204629826894,-0.9785942843517937,0.12418031794047753,-0.7973835849128498,-0.990412854022364,1.8861702589667524,1.8982071887908312,0.3286271157507931,0.5799215697945486,0.4833103684803846,0.6483752067117443
